person_age,annual_inc,home_ownership,employment_length,loan_intent,loan_grade,loan_amt,interest_rate,target_flag,income_ratio,employment_type,residence_type,credit_score,monthly_income
22,62000.0,mortgage,2.0,debtconsolidation,c,13000.0,15.27,0,0.21,employed,rural,840.0,6660.0
29,50000.0,own,8.0,homeimprovement,b,,12.12,0,0.19,self_emp,urban,783.0,3660.0
25,50000.0,mortgage,9.0,personal,a,,6.92,0,0.2,self-employed,rural,,19800.0
29,14400.0,rent,2.0,personal,c,7000.0,12.84,1,0.49,employed,urban,727.0,6720.0
24,,rent,0.0,venture,a,,,0,0.1,self-employed,urban,501.0,8220.0
26,61200.0,rent,3.0,homeimprovement,a,7150.0,6.99,0,0.12,employed,rural,660.0,1800.0
24,119500.0,own,,homeimprovement,b,3500.0,12.18,0,0.03,self_emp,urban,,1500.0
55,123000.0,mortgage,,personal,b,10000.0,10.99,0,0.08,self-employed,rural,,4320.0
25,48000.0,rent,9.0,debtconsolidation,c,7500.0,12.53,0,0.16,employed,urban,507.0,6000.0
23,60000.0,rent,0.0,education,c,11200.0,10.78,0,0.19,employed,rural,820.0,2400.0
35,88000.0,mortgage,18.0,medical,b,9800.0,12.69,0,0.11,self_emp,rural,729.0,5940.0
27,86004.0,mortgage,,homeimprovement,d,16000.0,14.42,0,0.19,employed,urban,741.0,9720.0
24,,rent,4.0,personal,a,5900.0,9.63,0,0.26,self-employed,rural,809.0,6900.0
28,84500.0,mortgage,13.0,homeimprovement,c,9600.0,15.27,0,0.11,employed,urban,,17340.0
41,71500.0,rent,4.0,education,a,,7.14,0,0.14,employed,rural,601.0,3360.0
43,80000.0,mortgage,20.0,debtconsolidation,a,10000.0,6.99,0,0.13,self-employed,urban,759.0,7500.0
27,50004.0,rent,5.0,debtconsolidation,b,20000.0,,1,0.4,employed,urban,680.0,5580.0
32,,rent,2.0,personal,b,5500.0,11.49,0,0.16,self-employed,urban,740.0,7020.0
27,93000.0,rent,1.0,medical,a,8000.0,,0,0.09,self_emp,rural,634.0,3600.0
32,93000.0,mortgage,9.0,debtconsolidation,c,15000.0,12.99,0,0.16,employed,urban,658.0,4920.0
24,35000.0,rent,3.0,debtconsolidation,c,,12.73,0,0.29,employed,rural,807.0,2880.0
28,144000.0,mortgage,12.0,medical,a,35000.0,,0,0.24,employed,rural,885.0,17940.0
30,132640.0,rent,6.0,venture,c,8000.0,13.57,0,0.06,employed,rural,824.0,11160.0
29,28800.0,rent,2.0,education,a,7225.0,6.92,0,0.25,self-employed,urban,735.0,7140.0
47,87000.0,mortgage,,personal,a,10000.0,,0,0.11,employed,rural,726.0,12420.0
22,72576.0,rent,,education,a,9600.0,7.29,0,0.13,self_emp,urban,515.0,3480.0
25,66000.0,mortgage,7.0,medical,c,5875.0,10.91,0,0.09,employed,urban,826.0,9300.0
35,82863.0,rent,14.0,education,a,11000.0,,0,0.13,self-employed,urban,640.0,5820.0
23,90000.0,own,7.0,medical,a,8500.0,5.79,0,0.09,self-employed,rural,560.0,8400.0
23,75000.0,rent,0.0,medical,b,6000.0,11.48,0,0.08,self-employed,rural,878.0,2340.0
23,24000.0,mortgage,1.0,education,b,5600.0,9.63,0,0.23,employed,rural,699.0,4800.0
33,66000.0,own,16.0,medical,a,3500.0,,0,0.05,employed,urban,871.0,3360.0
22,98000.0,rent,2.0,education,b,20000.0,11.83,0,0.2,employed,urban,793.0,1500.0
24,,rent,,medical,b,15000.0,10.99,0,0.21,employed,urban,560.0,2700.0
23,78625.0,rent,3.0,personal,b,13600.0,9.88,0,0.17,employed,rural,676.0,19860.0
32,30000.0,mortgage,2.0,education,d,6000.0,15.31,0,0.2,employed,rural,,4200.0
23,75000.0,rent,7.0,education,c,18000.0,12.73,0,0.24,employed,urban,,9180.0
32,31000.0,mortgage,16.0,debtconsolidation,a,3000.0,7.51,1,0.1,employed,rural,668.0,7140.0
25,,mortgage,,medical,a,6000.0,,0,0.07,self-employed,urban,,5460.0
33,40000.0,own,2.0,medical,a,14000.0,6.91,0,0.35,employed,rural,533.0,9300.0
30,36000.0,mortgage,11.0,homeimprovement,b,6000.0,,0,0.17,employed,rural,642.0,5640.0
22,38000.0,mortgage,5.0,debtconsolidation,b,10000.0,,0,0.26,employed,rural,,1500.0
28,78000.0,mortgage,0.0,homeimprovement,a,19700.0,,0,0.25,self_emp,urban,804.0,4080.0
27,91000.0,mortgage,,homeimprovement,a,3000.0,5.99,0,0.03,self-employed,rural,833.0,6420.0
23,27000.0,own,,education,b,5000.0,10.65,0,0.19,employed,rural,819.0,6120.0
22,40000.0,own,5.0,medical,b,6000.0,9.25,0,0.15,self_emp,urban,841.0,8640.0
24,75000.0,mortgage,8.0,personal,b,,,0,0.07,employed,rural,650.0,15180.0
39,170000.0,rent,9.0,debtconsolidation,c,17000.0,,0,0.1,self_emp,urban,643.0,11640.0
23,57720.0,rent,8.0,debtconsolidation,c,12000.0,12.87,0,0.21,self_emp,rural,790.0,6360.0
25,31800.0,rent,2.0,personal,a,3600.0,7.51,0,0.11,employed,rural,782.0,5400.0
25,45000.0,own,1.0,personal,c,10000.0,12.87,0,0.22,employed,urban,631.0,1560.0
23,,mortgage,7.0,venture,b,,10.74,0,0.13,self_emp,urban,593.0,5940.0
39,35000.0,own,2.0,personal,a,6800.0,8.49,0,0.19,self-employed,urban,881.0,21720.0
42,,rent,3.0,venture,c,5750.0,12.99,0,0.07,employed,rural,530.0,6540.0
23,75000.0,rent,8.0,education,c,7500.0,13.48,0,0.1,employed,urban,526.0,4020.0
23,43800.0,rent,8.0,venture,e,8000.0,17.93,0,0.18,self-employed,urban,,18540.0
29,200000.0,rent,,education,b,16000.0,,0,0.08,self_emp,rural,867.0,15540.0
27,60000.0,own,4.0,homeimprovement,a,10500.0,7.49,0,0.17,employed,urban,653.0,10440.0
26,,mortgage,10.0,debtconsolidation,a,10000.0,6.91,0,0.22,employed,rural,,49440.0
22,48000.0,mortgage,7.0,venture,b,,10.62,0,0.14,self_emp,urban,648.0,16260.0
30,54996.0,rent,4.0,debtconsolidation,a,8000.0,5.79,0,0.15,self-employed,rural,,1800.0
25,89796.0,mortgage,2.0,venture,b,9000.0,11.11,0,0.1,employed,rural,580.0,8760.0
42,60000.0,mortgage,1.0,medical,a,8000.0,5.42,0,0.13,employed,urban,885.0,8100.0
29,,mortgage,7.0,education,a,12000.0,7.29,0,0.16,self-employed,rural,690.0,10620.0
28,36000.0,mortgage,4.0,venture,b,,10.71,0,0.07,self-employed,urban,645.0,1560.0
27,35000.0,own,4.0,venture,c,7500.0,11.34,0,0.21,employed,urban,867.0,4620.0
26,114996.0,mortgage,1.0,education,b,24000.0,10.62,0,0.21,self_emp,urban,627.0,1980.0
22,60000.0,rent,0.0,education,c,,15.27,0,0.06,employed,urban,603.0,6660.0
23,75000.0,rent,1.0,medical,a,6000.0,6.03,0,0.08,self_emp,urban,858.0,2640.0
26,80000.0,rent,,venture,a,15000.0,8.49,0,0.19,self_emp,urban,,8880.0
26,90000.0,rent,,personal,b,5525.0,11.36,0,0.06,self_emp,urban,671.0,2820.0
40,44000.0,rent,9.0,medical,a,6200.0,5.42,0,0.14,employed,urban,621.0,7560.0
28,37290.0,mortgage,7.0,personal,a,5500.0,5.42,0,0.15,employed,rural,810.0,6420.0
27,50000.0,own,7.0,education,c,,12.29,0,0.18,employed,urban,,5520.0
26,67500.0,rent,1.0,medical,b,5000.0,,0,0.07,employed,urban,567.0,2640.0
23,70000.0,rent,4.0,education,a,6000.0,7.49,0,0.09,self-employed,urban,604.0,5460.0
21,33600.0,own,5.0,venture,b,3000.0,11.83,0,0.09,employed,urban,505.0,13440.0
42,58752.0,rent,8.0,medical,b,3000.0,10.01,0,0.05,employed,urban,,8340.0
23,62000.0,mortgage,7.0,medical,b,6400.0,10.08,0,0.1,self_emp,rural,,4860.0
26,50000.0,own,10.0,venture,a,,7.9,0,0.2,self_emp,urban,578.0,1500.0
24,54996.0,mortgage,8.0,medical,b,,,0,0.35,employed,urban,724.0,3120.0
34,16800.0,own,0.0,personal,c,1600.0,13.72,0,0.1,self_emp,rural,709.0,3600.0
34,54000.0,rent,2.0,venture,d,7800.0,14.84,1,0.14,employed,urban,717.0,10020.0
26,26400.0,mortgage,,personal,c,8500.0,13.23,0,0.32,employed,rural,756.0,4200.0
26,84000.0,rent,10.0,education,b,12000.0,,0,0.14,employed,urban,538.0,3660.0
23,31000.0,rent,1.0,debtconsolidation,a,1500.0,8.94,0,0.05,self_emp,urban,844.0,5700.0
21,99996.0,rent,5.0,venture,a,8000.0,,0,0.08,employed,rural,509.0,13800.0
25,40000.0,rent,3.0,medical,b,2500.0,9.99,0,0.06,self_emp,urban,881.0,6600.0
34,53500.0,rent,0.0,medical,a,3200.0,6.76,0,0.06,self-employed,urban,748.0,33480.0
32,40000.0,mortgage,4.0,venture,a,7500.0,5.99,0,0.19,employed,rural,,3540.0
22,77000.0,mortgage,5.0,education,b,21000.0,11.48,0,0.27,self-employed,rural,803.0,8340.0
26,27983.0,mortgage,7.0,debtconsolidation,a,,7.88,0,0.21,employed,rural,897.0,10140.0
24,46500.0,mortgage,0.0,homeimprovement,c,,12.53,0,0.34,employed,rural,,14400.0
23,45000.0,mortgage,,debtconsolidation,b,10000.0,11.71,0,0.22,self-employed,urban,877.0,8340.0
22,84000.0,mortgage,7.0,debtconsolidation,a,2825.0,5.99,0,0.03,self_emp,rural,843.0,9960.0
23,33000.0,rent,0.0,debtconsolidation,a,3725.0,6.54,0,0.11,employed,urban,,2280.0
29,40000.0,rent,0.0,venture,c,,14.65,0,0.23,self-employed,rural,589.0,5940.0
23,62400.0,rent,0.0,personal,a,12000.0,7.29,0,0.19,self_emp,rural,,1860.0
31,200000.0,mortgage,3.0,medical,a,30000.0,8.9,0,0.15,employed,urban,671.0,4620.0
31,59000.0,mortgage,2.0,debtconsolidation,b,13000.0,11.14,0,0.22,employed,rural,,4320.0
21,38000.0,rent,,personal,b,10000.0,12.18,0,0.26,employed,urban,789.0,6000.0
25,84000.0,rent,2.0,venture,a,6000.0,8.94,0,0.07,self-employed,urban,776.0,2580.0
31,75000.0,rent,1.0,personal,a,1200.0,6.54,0,0.02,self-employed,urban,,19320.0
24,100000.0,mortgage,4.0,venture,a,16000.0,6.54,0,0.16,self_emp,urban,614.0,2580.0
24,75000.0,rent,,personal,c,,,0,0.16,employed,urban,768.0,4860.0
43,195000.0,mortgage,4.0,education,c,10000.0,,0,0.05,employed,rural,823.0,3180.0
31,,own,,venture,a,5000.0,6.99,0,0.14,employed,rural,854.0,7020.0
24,70000.0,mortgage,8.0,venture,b,25000.0,9.62,0,0.36,employed,urban,503.0,5100.0
32,125000.0,mortgage,,personal,b,20000.0,11.12,0,0.16,employed,rural,666.0,1500.0
26,45000.0,own,2.0,medical,c,7000.0,,0,0.16,self_emp,urban,690.0,2220.0
24,,mortgage,0.0,debtconsolidation,b,10000.0,12.18,1,0.56,employed,urban,670.0,3000.0
22,,rent,0.0,education,a,4000.0,7.9,0,0.08,employed,rural,756.0,3960.0
40,87048.0,mortgage,11.0,personal,a,17600.0,7.9,0,0.2,employed,urban,556.0,18600.0
24,40000.0,rent,2.0,venture,c,9600.0,14.65,0,0.24,employed,rural,808.0,19020.0
24,70399.0,rent,0.0,debtconsolidation,a,1000.0,8.59,0,0.01,self_emp,urban,706.0,8820.0
23,48756.0,rent,5.0,education,b,,11.36,0,0.1,self_emp,urban,,5820.0
35,130000.0,rent,6.0,venture,b,4375.0,,0,0.03,employed,urban,726.0,9960.0
22,50000.0,mortgage,5.0,venture,b,10000.0,10.36,0,0.2,employed,urban,853.0,5340.0
37,87950.0,mortgage,,education,b,14250.0,11.89,0,0.16,self-employed,rural,,3660.0
32,,mortgage,1.0,education,c,2400.0,13.8,0,0.08,self-employed,rural,602.0,3300.0
27,30000.0,rent,3.0,medical,b,2500.0,11.14,0,0.08,self_emp,rural,878.0,11580.0
26,135000.0,mortgage,6.0,education,d,,15.33,0,0.11,employed,rural,792.0,9300.0
22,60000.0,other,6.0,venture,d,8000.0,16.0,0,0.13,self-employed,rural,776.0,4740.0
33,115000.0,own,2.0,venture,b,14400.0,,0,0.13,self_emp,urban,879.0,3960.0
24,,rent,1.0,venture,c,9500.0,13.92,1,0.32,employed,rural,685.0,3840.0
26,70000.0,rent,9.0,medical,c,16525.0,13.92,0,0.24,self_emp,rural,882.0,4860.0
40,300000.0,mortgage,3.0,venture,c,16000.0,14.17,0,0.05,employed,urban,574.0,6360.0
24,60000.0,rent,0.0,venture,a,6800.0,7.51,0,0.11,self_emp,rural,791.0,13320.0
36,,mortgage,,homeimprovement,b,4200.0,,0,0.01,self_emp,urban,756.0,11400.0
22,48000.0,rent,5.0,education,b,7200.0,12.42,0,0.15,self-employed,rural,816.0,10920.0
28,95000.0,mortgage,,homeimprovement,a,3500.0,6.03,0,0.04,employed,rural,551.0,5040.0
42,82000.0,rent,6.0,debtconsolidation,b,22000.0,,0,0.27,employed,rural,,5460.0
41,56004.0,rent,,education,b,12800.0,11.48,0,0.23,employed,urban,773.0,3480.0
25,40000.0,mortgage,2.0,personal,b,4500.0,10.99,0,0.11,employed,urban,527.0,10380.0
22,,mortgage,,personal,a,10000.0,8.94,0,0.16,self-employed,urban,563.0,3840.0
25,33000.0,mortgage,9.0,medical,b,3000.0,11.99,0,0.09,self-employed,rural,878.0,2220.0
24,130000.0,mortgage,2.0,medical,b,1250.0,10.95,0,0.01,employed,urban,785.0,5940.0
26,,mortgage,,education,b,4500.0,11.48,0,0.11,employed,urban,787.0,2220.0
27,64000.0,rent,,homeimprovement,c,13000.0,13.11,0,0.2,employed,urban,,3420.0
25,365000.0,mortgage,7.0,venture,b,35000.0,,0,0.1,self_emp,urban,854.0,7800.0
23,98000.0,mortgage,4.0,education,a,14500.0,,0,0.15,self_emp,rural,807.0,1440.0
22,54000.0,mortgage,5.0,medical,b,7000.0,10.65,0,0.13,self_emp,rural,792.0,4080.0
25,80500.0,rent,3.0,personal,e,16000.0,16.45,0,0.2,employed,urban,710.0,3360.0
33,62004.0,rent,,education,c,18500.0,12.87,0,0.3,employed,urban,590.0,6660.0
31,88000.0,mortgage,11.0,venture,d,14000.0,17.58,0,0.16,employed,rural,673.0,3420.0
22,38117.0,mortgage,0.0,personal,b,13500.0,11.83,0,0.35,self_emp,urban,756.0,13260.0
29,33048.0,rent,2.0,medical,c,1800.0,12.53,0,0.05,employed,rural,508.0,6300.0
34,87600.0,mortgage,15.0,education,a,,8.49,0,0.17,self-employed,rural,577.0,6600.0
22,52000.0,rent,7.0,debtconsolidation,c,4300.0,,0,0.08,employed,rural,776.0,14820.0
26,40720.0,mortgage,4.0,personal,c,10000.0,13.48,0,0.25,self-employed,urban,,5340.0
25,32500.0,own,9.0,medical,b,3600.0,,0,0.11,self-employed,urban,868.0,6720.0
26,,mortgage,1.0,homeimprovement,b,10000.0,12.21,0,0.26,employed,urban,753.0,2100.0
28,,rent,3.0,debtconsolidation,b,12000.0,9.91,0,0.09,employed,urban,760.0,3900.0
36,27600.0,rent,0.0,education,b,1000.0,11.49,0,0.04,employed,urban,838.0,7380.0
28,35500.0,mortgage,12.0,venture,a,9600.0,5.42,0,0.27,employed,urban,700.0,4440.0
24,33000.0,mortgage,0.0,medical,a,8125.0,8.59,0,0.25,self-employed,rural,829.0,2940.0
31,47000.0,rent,5.0,education,b,10000.0,11.99,0,0.21,employed,rural,575.0,2400.0
26,55000.0,rent,10.0,education,e,9000.0,16.7,0,0.16,self_emp,urban,809.0,1500.0
26,80000.0,rent,,education,a,9600.0,,0,0.12,employed,rural,659.0,4800.0
23,33195.0,rent,5.0,education,b,1800.0,11.99,0,0.05,employed,rural,582.0,9540.0
34,27852.0,own,0.0,personal,c,4200.0,12.84,0,0.15,employed,urban,894.0,5160.0
21,65000.0,rent,,personal,b,16000.0,,0,0.25,employed,urban,612.0,17520.0
24,90000.0,mortgage,,homeimprovement,a,5000.0,8.0,0,0.06,employed,urban,619.0,4020.0
22,62000.0,rent,6.0,debtconsolidation,a,10000.0,,0,0.16,employed,rural,829.0,7920.0
24,85000.0,mortgage,8.0,medical,b,,12.69,0,0.3,self-employed,rural,761.0,4260.0
22,54252.0,mortgage,6.0,debtconsolidation,a,,6.39,0,0.06,employed,rural,511.0,6960.0
27,57240.0,own,4.0,medical,b,15000.0,11.99,0,0.26,self-employed,urban,535.0,2160.0
28,,rent,2.0,medical,a,7200.0,7.66,0,0.21,employed,urban,574.0,12720.0
33,108000.0,mortgage,17.0,personal,c,7200.0,14.35,0,0.07,self_emp,urban,774.0,5640.0
42,67300.0,rent,4.0,homeimprovement,c,13800.0,13.99,0,0.21,self_emp,rural,507.0,2880.0
25,90996.0,rent,5.0,medical,c,14000.0,12.23,0,0.15,employed,urban,807.0,12420.0
35,74000.0,mortgage,9.0,education,a,8200.0,8.0,0,0.11,employed,rural,695.0,3720.0
33,140000.0,mortgage,,homeimprovement,a,6000.0,6.76,0,0.04,employed,urban,798.0,14220.0
34,50000.0,rent,,personal,b,3600.0,11.99,0,0.07,self_emp,rural,,5160.0
47,,mortgage,6.0,education,c,,13.06,0,0.05,employed,urban,860.0,5340.0
23,130008.0,mortgage,0.0,medical,a,,7.74,0,0.07,employed,rural,746.0,6420.0
23,81000.0,rent,5.0,personal,d,12000.0,16.29,0,0.15,self-employed,rural,739.0,5640.0
23,36100.0,rent,2.0,education,a,5000.0,7.49,0,0.14,self-employed,rural,840.0,2640.0
26,30000.0,rent,1.0,debtconsolidation,c,3000.0,13.49,0,0.1,employed,rural,559.0,9600.0
26,100000.0,rent,3.0,debtconsolidation,c,,13.57,0,0.03,employed,urban,897.0,6180.0
45,36000.0,rent,0.0,medical,b,10000.0,11.11,0,0.28,employed,rural,756.0,3180.0
22,88200.0,mortgage,6.0,debtconsolidation,a,21000.0,6.17,0,0.24,self-employed,urban,866.0,4380.0
40,22800.0,rent,0.0,medical,a,1500.0,7.29,0,0.07,employed,urban,801.0,3060.0
25,25000.0,own,4.0,medical,c,17500.0,14.22,0,0.7,employed,rural,835.0,4500.0
45,,own,,homeimprovement,a,9000.0,7.51,0,0.06,self-employed,rural,,9660.0
24,50000.0,rent,8.0,homeimprovement,c,12250.0,14.72,0,0.24,employed,rural,710.0,1920.0
39,42000.0,mortgage,0.0,personal,a,5000.0,8.49,0,0.12,employed,rural,575.0,5340.0
25,50000.0,mortgage,0.0,venture,e,8000.0,19.42,0,0.16,self_emp,urban,898.0,5160.0
26,130000.0,rent,,education,c,12000.0,14.22,0,0.09,employed,urban,896.0,5820.0
27,39000.0,rent,3.0,personal,b,11000.0,,0,0.28,self-employed,urban,853.0,7920.0
26,70000.0,rent,5.0,personal,c,4000.0,,0,0.06,employed,urban,,6780.0
24,10980.0,own,0.0,personal,a,1500.0,7.29,0,0.14,self_emp,rural,778.0,3780.0
26,54600.0,mortgage,10.0,personal,b,4800.0,,0,0.09,self-employed,urban,694.0,2460.0
26,200100.0,mortgage,10.0,personal,b,30000.0,11.71,0,0.15,self-employed,urban,,6000.0
31,64450.0,rent,3.0,venture,c,12000.0,12.73,0,0.19,self_emp,urban,720.0,6240.0
22,22292.0,rent,5.0,debtconsolidation,d,3500.0,16.49,1,0.16,employed,urban,798.0,13380.0
33,109000.0,mortgage,0.0,medical,b,,11.49,0,0.14,self-employed,urban,,10980.0
24,100000.0,mortgage,8.0,education,a,16800.0,7.88,0,0.17,employed,urban,677.0,7020.0
32,40704.0,mortgage,9.0,homeimprovement,b,10000.0,9.63,0,0.25,self-employed,rural,716.0,13080.0
29,50400.0,own,4.0,education,b,9000.0,10.37,0,0.18,employed,urban,,4500.0
24,59393.0,mortgage,4.0,debtconsolidation,b,2400.0,12.69,0,0.04,employed,urban,871.0,49320.0
24,60000.0,mortgage,,venture,b,8500.0,10.59,0,0.14,employed,rural,549.0,4980.0
25,82560.0,rent,6.0,debtconsolidation,a,4500.0,7.42,0,0.05,self-employed,urban,863.0,5820.0
28,51000.0,mortgage,12.0,venture,a,8000.0,7.51,0,0.16,employed,rural,660.0,7800.0
25,162000.0,rent,5.0,education,a,,,0,0.09,self-employed,rural,706.0,8700.0
24,,mortgage,1.0,education,a,2000.0,8.94,0,0.03,employed,rural,681.0,1500.0
29,104000.0,mortgage,7.0,debtconsolidation,a,35000.0,7.49,0,0.34,self_emp,urban,756.0,5700.0
32,176000.0,mortgage,15.0,personal,d,2400.0,14.42,0,0.01,employed,rural,752.0,4440.0
24,11476.0,rent,0.0,medical,a,5700.0,7.49,1,0.5,self_emp,urban,895.0,1500.0
24,57500.0,rent,4.0,debtconsolidation,c,2525.0,,0,0.04,self-employed,urban,513.0,4500.0
25,102000.0,mortgage,5.0,education,b,6975.0,9.91,0,0.07,self-employed,urban,579.0,5280.0
28,130000.0,mortgage,1.0,education,d,5600.0,15.65,0,0.04,employed,urban,671.0,2940.0
29,46000.0,mortgage,,personal,b,6000.0,11.49,0,0.13,self_emp,rural,683.0,18060.0
22,70000.0,mortgage,,education,a,2000.0,7.9,0,0.03,self-employed,urban,815.0,14400.0
26,,mortgage,3.0,debtconsolidation,b,4000.0,9.25,0,0.05,self_emp,rural,519.0,4620.0
35,165000.0,mortgage,3.0,debtconsolidation,b,8000.0,11.49,0,0.05,self-employed,rural,570.0,7860.0
24,45000.0,rent,4.0,venture,a,3000.0,,0,0.07,employed,urban,846.0,2040.0
30,38000.0,rent,3.0,personal,d,8875.0,16.89,0,0.23,employed,rural,508.0,9480.0
66,60000.0,rent,4.0,medical,c,27050.0,,1,0.45,self_emp,rural,663.0,17700.0
25,30000.0,mortgage,2.0,venture,b,8000.0,10.65,0,0.27,employed,rural,880.0,10620.0
22,,mortgage,5.0,venture,b,9500.0,11.71,0,0.12,self-employed,urban,537.0,2580.0
23,36000.0,rent,2.0,medical,b,6000.0,11.86,0,0.17,employed,urban,896.0,22320.0
23,60000.0,mortgage,4.0,personal,a,20000.0,6.54,0,0.33,self-employed,urban,607.0,8760.0
33,51000.0,mortgage,2.0,education,a,1200.0,9.63,1,0.02,self_emp,urban,684.0,2160.0
29,30000.0,mortgage,2.0,medical,a,6500.0,8.59,0,0.22,self-employed,urban,553.0,5820.0
24,,rent,4.0,venture,a,,7.9,1,0.36,employed,rural,726.0,24120.0
26,30000.0,own,3.0,personal,a,6000.0,7.9,0,0.2,employed,urban,586.0,9420.0
27,225000.0,mortgage,11.0,venture,d,25000.0,15.31,0,0.11,self-employed,rural,854.0,6120.0
23,48000.0,mortgage,2.0,education,a,10000.0,9.32,0,0.21,self_emp,rural,626.0,1500.0
41,38500.0,rent,6.0,medical,a,7500.0,8.49,0,0.19,self-employed,rural,651.0,7320.0
33,60000.0,rent,2.0,personal,b,,12.53,0,0.13,self_emp,rural,894.0,7620.0
23,40000.0,mortgage,3.0,venture,b,4000.0,,0,0.1,self-employed,urban,502.0,4500.0
25,,rent,0.0,homeimprovement,b,6400.0,9.91,0,0.13,employed,urban,720.0,3840.0
27,120000.0,mortgage,3.0,personal,b,14000.0,11.99,0,0.12,employed,rural,853.0,6600.0
38,,rent,2.0,debtconsolidation,c,2200.0,,0,0.07,employed,urban,621.0,4380.0
23,46000.0,mortgage,,medical,a,3000.0,7.88,0,0.07,employed,rural,817.0,5580.0
30,45000.0,mortgage,5.0,venture,b,8000.0,10.36,0,0.18,self-employed,rural,753.0,7920.0
22,,rent,1.0,venture,a,7300.0,7.88,0,0.16,self_emp,urban,568.0,5160.0
30,74000.0,mortgage,14.0,venture,c,14000.0,13.92,0,0.19,employed,urban,786.0,11700.0
34,45000.0,mortgage,1.0,debtconsolidation,b,,11.86,0,0.27,employed,rural,771.0,3060.0
33,58800.0,rent,10.0,medical,b,3000.0,11.49,0,0.05,employed,rural,821.0,7620.0
25,23040.0,rent,0.0,debtconsolidation,c,3200.0,14.79,0,0.14,employed,urban,,7560.0
26,,mortgage,10.0,debtconsolidation,a,11000.0,,0,0.18,self-employed,rural,,10440.0
23,,mortgage,1.0,medical,a,10000.0,7.9,0,0.16,employed,rural,654.0,7080.0
24,25200.0,own,1.0,medical,c,,15.23,0,0.13,self-employed,rural,549.0,6000.0
37,48000.0,rent,8.0,education,a,3000.0,6.99,0,0.06,employed,urban,517.0,5280.0
26,115600.0,mortgage,4.0,debtconsolidation,a,9925.0,7.29,0,0.09,self_emp,rural,805.0,4500.0
29,70000.0,mortgage,5.0,debtconsolidation,c,10000.0,13.85,0,0.14,self-employed,urban,519.0,3900.0
29,65000.0,mortgage,4.0,homeimprovement,a,10000.0,6.99,0,0.15,self-employed,urban,758.0,0.0
24,55000.0,mortgage,0.0,homeimprovement,c,4200.0,15.23,0,0.08,self_emp,rural,760.0,6060.0
23,28000.0,rent,0.0,venture,c,5000.0,11.78,0,0.18,employed,urban,,4680.0
22,105000.0,mortgage,6.0,debtconsolidation,b,3650.0,11.99,0,0.03,employed,urban,618.0,2880.0
24,85000.0,rent,1.0,medical,c,9000.0,13.92,0,0.11,employed,rural,582.0,6360.0
23,40000.0,mortgage,0.0,debtconsolidation,b,6000.0,10.65,0,0.15,employed,urban,789.0,5940.0
32,74000.0,rent,15.0,venture,f,15000.0,17.15,0,0.2,self_emp,rural,620.0,6180.0
24,40000.0,mortgage,6.0,debtconsolidation,b,5000.0,11.11,0,0.13,employed,urban,763.0,2880.0
34,128148.0,mortgage,2.0,debtconsolidation,a,15000.0,5.99,0,0.12,employed,urban,,4080.0
41,105000.0,mortgage,4.0,venture,b,,10.25,0,0.2,self_emp,urban,696.0,6360.0
24,64656.0,mortgage,8.0,education,b,14500.0,10.99,0,0.22,self-employed,urban,749.0,3360.0
33,78000.0,rent,5.0,medical,a,,7.14,0,0.05,self_emp,rural,782.0,2460.0
21,,mortgage,,medical,a,8500.0,8.0,0,0.1,self_emp,rural,619.0,7020.0
35,83000.0,mortgage,17.0,homeimprovement,d,15000.0,,0,0.18,self-employed,rural,527.0,6480.0
27,71020.0,rent,1.0,medical,c,10000.0,12.53,0,0.14,self_emp,rural,531.0,6360.0
46,,mortgage,5.0,personal,a,8000.0,7.29,0,0.11,employed,urban,807.0,4800.0
26,96000.0,rent,,homeimprovement,b,1000.0,,0,0.01,self_emp,urban,659.0,1440.0
22,34000.0,rent,2.0,education,d,10000.0,,1,0.29,employed,urban,640.0,4860.0
27,72000.0,mortgage,11.0,medical,b,6150.0,,0,0.09,self_emp,rural,645.0,3240.0
28,29000.0,mortgage,6.0,debtconsolidation,c,5600.0,,1,0.19,employed,urban,518.0,6240.0
25,120000.0,mortgage,9.0,personal,b,10000.0,10.37,0,0.08,employed,rural,877.0,5640.0
31,39000.0,rent,2.0,personal,c,7000.0,,0,0.18,self_emp,rural,515.0,4380.0
29,67704.0,rent,3.0,personal,b,15000.0,11.86,0,0.22,employed,rural,669.0,3120.0
24,,rent,8.0,personal,a,6500.0,8.49,0,0.07,employed,rural,728.0,4320.0
22,57564.0,mortgage,6.0,debtconsolidation,b,,11.48,0,0.36,self_emp,urban,724.0,6000.0
29,21000.0,rent,7.0,education,b,6000.0,12.42,0,0.29,self_emp,urban,811.0,6540.0
23,42000.0,rent,3.0,debtconsolidation,b,1500.0,10.71,0,0.04,employed,urban,544.0,3180.0
25,25000.0,rent,0.0,debtconsolidation,a,10000.0,7.66,1,0.4,employed,urban,713.0,5160.0
37,42000.0,rent,,medical,a,12000.0,,0,0.29,self-employed,rural,867.0,8760.0
31,46875.0,rent,1.0,education,b,8000.0,,0,0.17,employed,urban,,4020.0
